team_size,rank_tier,min_rank,max_rank,is_win,day_of_week,date,server_region,player_goals,player_saves,player_shots,player_assists,player_score,player_boost_avg,player_boost_bpm,player_boost_bcpm,player_boost_percent_0_25,player_boost_percent_75_100,player_movement_avg_speed,player_movement_total_distance,player_movement_time_supersonic,player_movement_time_slow,player_positioning_avg_distance_to_ball,player_positioning_time_defensive,player_positioning_time_offensive,player_demos_inflicted,player_demos_taken,camera_fov,camera_height,camera_pitch,camera_distance,camera_stiffness,camera_swivel_speed,camera_transition_speed,games_already_played
3,19.0,19.0,19.0,1,Friday,NaN,USE,2,1,3,0,410,52.53,338,347.55807,23.997602,23.470772,1430,439301,42.24,168.66,3123,200.01,120.51,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Friday,NaN,USE,1,0,4,0,312,55.86,385,431.42252,25.467287,33.45502,1468,962200,133.71,372.64,3012,429.65,272.6,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Tuesday,NaN,USE,0,4,4,0,561,52.52,318,304.7028,26.557013,25.109753,1401,942651,70.32,372.22,2731,454.27,237.9,0,3,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,1,Tuesday,NaN,USE,0,0,2,0,142,49.46,215,225.5193,26.784395,17.437132,1297,408962,26.4,219.88,2669,222.0,110.11,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,18.0,19.0,1,Tuesday,NaN,USE,2,2,4,0,487,41.52,360,378.29755,43.836803,17.102095,1454,476975,46.27,192.19,2883,224.19,127.53,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Tuesday,NaN,USE,1,2,4,3,541,55.73,362,386.16962,21.802353,33.24,1429,586306,55.83,246.8,2700,285.79,155.94,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,19.0,1,Tuesday,NaN,USE,1,0,1,0,140,69.65,291,357.82443,15.417705,57.459816,1452,113042,10.95,52.76,3199,60.8,28.44,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Saturday,NaN,USE,1,3,2,0,414,44.13,350,393.1814,44.86174,19.738317,1506,476850,45.77,183.64,2727,242.82,101.56,2,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Saturday,NaN,USE,1,0,3,2,372,54.69,404,406.60934,32.776833,28.997746,1571,547085,82.09,168.61,2727,278.37,99.9,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Monday,NaN,USE,1,1,2,1,374,47.79,318,313.47552,28.327116,23.557415,1384,444552,35.33,213.41,2882,213.87,130.13,0,3,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Monday,NaN,USE,1,1,2,1,374,47.79,318,313.4475,28.335356,23.574894,1382,444581,35.42,213.49,2881,214.03,130.02,0,3,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Friday,NaN,USE,1,1,3,1,364,45.3,421,459.24454,37.33562,16.542786,1548,532197,62.76,178.95,2849,212.1,165.96,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Thursday,NaN,USE,1,1,1,1,292,57.96,387,449.58392,20.445393,29.690565,1468,399505,41.88,155.53,2883,216.6,81.43,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,17.0,19.0,0,Thursday,NaN,USW,1,4,1,0,493,46.07,255,283.79526,27.941833,20.202612,1366,371691,31.91,198.1,2995,242.65,56.08,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Monday,NaN,USE,1,1,4,0,276,50.96,344,338.5003,29.586771,27.013159,1447,490091,59.91,205.37,2959,206.22,162.98,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Monday,NaN,USE,0,1,3,0,208,53.91,276,279.95276,26.723146,29.629158,1386,415274,41.04,185.12,2747,216.76,97.04,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Friday,NaN,USE,0,3,0,0,317,53.6,307,302.93683,25.725843,30.866655,1331,414200,27.79,204.02,2497,230.86,95.72,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,17.0,19.0,0,Friday,NaN,USE,1,1,4,0,334,53.04,319,335.6906,17.049406,24.527393,1447,538192,61.28,223.82,2888,254.47,143.09,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Friday,NaN,USE,1,0,2,0,250,53.8,412,436.93787,30.363142,33.077873,1644,535163,86.57,130.22,3221,203.47,137.63,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,1,Saturday,NaN,USW,0,0,2,1,166,49.8,350,351.4698,20.29214,22.782173,1436,460145,39.76,198.06,3094,209.14,130.85,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,18.0,19.0,0,Thursday,NaN,USE,1,4,1,0,471,51.36,345,345.8692,32.78805,26.120468,1379,577487,59.05,262.13,2840,319.32,124.99,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Thursday,NaN,USE,0,1,1,0,227,51.84,422,430.1477,28.636364,28.15323,1558,531246,82.46,172.86,2859,224.36,132.24,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,19.0,1,Wednesday,NaN,USE,2,1,3,0,454,65.44,312,339.43338,13.272892,47.817974,1359,443575,28.49,220.93,2781,197.19,152.39,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,18.0,19.0,1,Wednesday,NaN,USE,1,0,2,0,246,58.62,300,321.0804,18.957499,42.97645,1367,441372,33.94,212.34,2716,200.82,145.82,0,2,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,18.0,19.0,1,Wednesday,NaN,USE,1,0,2,0,246,58.62,300,321.21448,18.939417,42.995113,1366,441764,33.89,212.34,2709,200.93,145.74,0,2,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Wednesday,NaN,USE,0,2,0,1,329,50.65,332,358.15543,32.731125,32.42173,1382,624930,44.42,278.86,2730,305.14,171.42,0,3,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Wednesday,NaN,USE,0,2,0,1,329,50.58,335,348.5691,32.326145,32.4616,1382,620190,43.14,279.39,2707,303.32,170.77,0,3,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Wednesday,NaN,USE,2,0,4,1,422,53.73,307,302.80206,18.906067,34.05305,1335,436918,32.69,220.87,2925,229.33,117.24,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Wednesday,NaN,USE,2,0,4,1,422,53.73,307,302.8933,18.896036,34.0733,1336,436735,32.45,220.94,2919,229.19,117.12,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Wednesday,NaN,USE,3,2,4,0,603,48.91,322,330.68362,31.846888,20.581507,1399,485068,45.73,231.57,2904,239.56,138.96,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Monday,NaN,USE,1,1,4,0,326,49.43,261,265.8508,26.325672,35.68888,1391,751086,46.42,340.81,2651,383.79,180.14,2,3,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,0,Monday,NaN,USE,0,0,0,0,22,55.54,206,270.65985,19.654413,37.05886,1159,339038,22.85,276.28,3487,287.13,78.43,0,2,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Monday,NaN,USE,2,1,3,0,390,50.3,303,333.94623,23.8497,24.065975,1398,550366,46.65,255.56,2977,297.81,127.92,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Sunday,NaN,USE,1,2,7,1,429,47.23,310,302.46545,31.584915,19.93321,1411,453993,38.45,195.77,2853,207.41,142.88,2,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,16.0,19.0,0,Sunday,NaN,USE,0,2,0,0,172,51.7,332,341.797,28.823784,33.73546,1386,470808,60.58,213.63,2941,246.2,126.59,4,2,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,1,Friday,NaN,USE,0,1,0,1,223,54.54,237,271.22855,17.82856,31.59935,1387,433028,29.16,208.02,2824,223.03,104.58,0,2,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Friday,NaN,USE,0,8,3,0,802,52.8,337,359.4863,27.123873,22.96975,1323,701392,57.17,347.62,2746,426.94,120.63,0,2,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,0,Sunday,NaN,USE,1,0,2,1,242,45.95,383,374.40997,30.946276,20.173244,1534,472456,65.73,157.02,3447,214.61,115.56,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Sunday,NaN,USE,0,4,2,0,414,50.69,430,464.01886,33.5097,23.30798,1526,522781,78.95,169.2,3184,235.42,130.0,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Sunday,NaN,USE,0,1,2,0,235,43.57,381,400.48138,40.713055,16.20288,1486,500062,57.18,193.34,2984,236.08,121.81,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,20.0,1,Friday,NaN,USE,1,2,2,1,449,45.17,352,348.21426,30.494286,23.275705,1373,508600,52.33,241.28,2860,277.42,116.56,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,20.0,0,Tuesday,NaN,USW,0,1,4,1,208,53.69,351,395.2431,28.001488,28.885836,1406,464828,42.89,201.2,3101,217.23,140.2,0,2,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,0,Tuesday,NaN,USW,0,1,4,1,208,53.63,350,393.8413,28.027266,29.009623,1404,464856,42.95,201.27,3110,217.04,140.23,0,2,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,20.0,0,Tuesday,NaN,USE,1,1,2,0,278,45.06,327,321.04514,41.71078,22.288757,1411,470630,41.69,215.48,2784,257.14,100.96,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Friday,NaN,USE,0,3,6,1,477,57.31,323,318.85413,27.160034,31.636768,1372,693486,59.71,301.16,2907,309.69,206.32,3,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,1,Friday,NaN,USE,1,0,6,2,378,46.02,372,350.45883,39.711235,20.884342,1420,458550,49.96,185.84,2850,192.05,147.93,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Thursday,NaN,USE,2,3,3,0,568,46.85,327,337.77277,32.634552,16.643373,1444,454448,40.18,173.38,3061,178.33,147.94,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,17.0,19.0,0,Thursday,NaN,USE,0,1,5,1,250,44.62,364,363.74634,35.17372,18.700705,1409,483421,51.25,199.24,2705,213.14,145.82,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Thursday,NaN,USE,2,1,5,0,381,54.46,266,264.28635,22.720943,31.071426,1270,425373,26.82,242.6,2537,209.6,135.7,0,3,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,18.0,19.0,1,Thursday,NaN,USE,0,1,3,1,180,37.29,275,297.5107,46.54619,13.130109,1300,386855,28.64,204.73,2531,201.25,112.21,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,19.0,1,Thursday,NaN,USE,0,1,1,2,228,49.78,398,428.5714,33.37439,21.326466,1499,386679,54.19,134.61,2614,182.55,88.56,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,17.0,19.0,0,Tuesday,NaN,USE,0,2,3,0,202,54.44,228,242.24736,17.20339,31.504238,1269,512596,34.57,303.52,2783,293.89,134.74,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,11.0,19.0,1,Tuesday,NaN,USE,2,0,3,0,254,57.39,286,288.13632,23.685772,30.735968,1517,344186,48.4,123.57,3239,137.54,104.99,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Monday,NaN,USE,0,1,0,0,89,62.86,251,280.109,12.591029,42.302284,1258,200736,9.45,118.33,2963,134.16,33.84,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,17.0,19.0,0,Monday,NaN,USW,1,0,2,0,312,58.52,265,258.3665,18.31212,44.055546,1335,448042,28.53,232.76,2608,239.07,114.3,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Monday,NaN,USW,1,0,2,0,312,58.52,265,258.47992,18.294859,44.089127,1337,448052,28.45,232.36,2598,239.16,114.18,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Tuesday,NaN,USW,1,0,2,0,312,58.52,266,258.4572,18.31493,44.070114,1335,447972,28.51,232.79,2606,239.08,114.13,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Monday,NaN,USW,2,0,6,0,482,56.89,409,411.359,23.465664,33.940887,1504,506384,66.98,180.32,2673,189.53,169.95,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,17.0,19.0,1,Monday,NaN,USE,3,1,6,0,522,51.58,305,319.2132,18.95205,23.897911,1415,358347,30.29,150.35,3181,160.92,111.87,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Sunday,NaN,USE,0,1,2,0,158,43.24,287,308.80255,34.37888,23.659315,1377,445385,36.24,216.1,2700,244.45,103.8,0,2,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Saturday,NaN,USE,1,0,4,1,280,44.77,349,361.4157,39.597042,17.962875,1438,468253,53.2,183.94,2859,217.34,130.62,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Saturday,NaN,USE,0,1,3,0,200,41.86,366,364.2314,47.45055,13.113408,1416,395104,34.06,175.1,2855,187.64,107.28,2,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Saturday,NaN,USE,0,1,3,0,200,41.77,365,362.99005,47.491447,13.364135,1414,395137,34.12,174.99,2853,187.7,107.31,2,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,0,Wednesday,NaN,USE,0,3,1,1,282,40.73,246,248.66707,38.616783,15.454628,1341,425691,24.01,197.68,2704,240.86,93.56,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Wednesday,NaN,NaN,0,3,1,1,282,40.73,246,248.69792,38.632557,15.43475,1339,425695,23.94,197.67,2705,240.7,93.61,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,17.0,19.0,1,Wednesday,NaN,USE,1,1,3,1,348,44.27,350,356.6585,37.01524,16.243382,1461,508450,47.04,203.28,2856,259.76,120.26,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Monday,NaN,USE,2,0,2,0,262,60.13,214,212.89037,21.088701,44.74084,1237,274845,12.94,165.88,3307,160.29,71.33,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Monday,NaN,USE,0,2,1,0,224,40.27,254,234.78844,38.180534,17.37404,1282,283001,20.14,146.34,2521,157.97,74.28,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Sunday,NaN,USE,1,0,5,0,218,56.93,308,373.17947,22.038267,25.851538,1451,397712,36.77,169.71,3025,205.43,99.07,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Sunday,NaN,USE,1,0,5,0,218,56.93,308,373.03513,22.043667,25.837402,1452,397695,36.58,169.85,3016,205.76,98.89,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Sunday,NaN,USE,1,2,1,0,369,56.64,296,311.33878,16.225447,33.20493,1311,464507,30.52,248.98,2665,236.36,142.32,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,1,Saturday,NaN,USW,2,1,3,0,454,56.19,311,333.69012,20.454546,36.77686,1343,617921,35.5,311.87,3051,366.07,122.54,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,1,Thursday,NaN,USE,0,2,0,1,287,49.14,384,406.99454,32.32409,26.33566,1338,362560,39.15,175.29,3258,189.27,96.86,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,1,Wednesday,NaN,USE,2,1,3,1,465,48.59,367,410.38336,38.59192,23.672232,1476,475150,48.04,187.37,3025,251.11,103.73,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,1,Wednesday,NaN,NaN,2,1,3,1,465,48.59,367,410.44528,38.57932,23.657022,1468,474687,48.03,187.36,3007,251.01,103.86,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Wednesday,NaN,USE,1,2,1,1,406,40.76,332,356.00986,41.938263,17.151472,1462,479440,55.87,192.96,2880,236.12,121.64,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Saturday,NaN,NaN,1,4,4,0,665,57.4,333,332.41263,19.883364,35.97309,1478,1014853,87.55,350.3,2894,421.71,276.26,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Saturday,NaN,USE,0,1,2,0,194,48.26,375,392.9544,33.84121,23.275965,1425,464686,36.58,186.38,2497,250.8,91.22,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,18.0,19.0,1,Friday,NaN,USE,0,0,2,1,190,51.6,353,412.28488,37.364582,26.129099,1464,475267,46.47,179.84,3162,222.23,124.22,2,2,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Friday,NaN,USE,1,0,2,0,202,53.2,354,391.88135,27.663921,27.994932,1446,475183,47.0,197.13,3123,230.7,126.26,0,3,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Saturday,NaN,USE,0,1,3,0,176,48.79,426,421.53824,33.425503,23.728077,1529,381108,45.04,128.87,2770,174.57,93.16,2,1,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,0,Saturday,NaN,USE,1,0,2,0,136,45.09,403,381.8312,37.118008,20.372984,1519,184353,26.21,67.88,2750,101.0,39.17,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Saturday,NaN,USE,2,0,7,0,358,52.85,446,480.06946,39.64299,28.101162,1622,491211,77.08,135.04,3196,186.57,138.96,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,17.0,19.0,0,Friday,NaN,NaN,0,1,1,0,122,45.09,322,312.70294,36.730442,24.75133,1382,410239,37.29,181.62,2776,176.5,131.01,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Friday,NaN,USW,0,0,1,1,178,50.79,390,420.97678,40.9916,20.545866,1553,463512,50.76,142.48,2945,186.89,127.1,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,19.0,1,Friday,NaN,USW,1,1,2,2,355,46.32,396,385.35724,34.47117,19.69028,1513,216287,23.23,86.35,2832,88.07,75.96,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Wednesday,NaN,USW,1,0,3,0,262,47.99,435,443.18076,33.645264,19.806046,1604,505190,75.88,145.13,2860,185.72,144.92,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,19.0,0,Tuesday,NaN,USW,0,4,2,1,400,48.52,371,400.9221,33.217113,19.68893,1422,450559,40.67,173.22,2705,212.57,120.06,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,14.0,19.0,1,Monday,NaN,USE,2,2,3,0,466,53.23,323,350.71118,27.554235,30.30276,1422,453095,37.85,184.29,2967,194.76,144.49,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Monday,NaN,USE,2,2,3,0,466,53.47,323,351.1632,27.572338,30.285748,1420,453648,37.61,184.3,2977,194.82,144.28,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Monday,NaN,NaN,0,1,3,2,250,46.48,333,319.2859,39.582573,22.205683,1363,468919,25.86,237.23,2773,256.62,116.46,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,0,Monday,NaN,USE,0,1,3,0,203,43.0,337,345.54254,30.108475,16.153624,1449,279661,34.4,128.73,2806,162.16,64.25,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Monday,NaN,NaN,0,1,1,1,305,52.13,360,382.49142,35.435963,21.748781,1462,509106,54.94,197.62,3007,271.5,101.93,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Sunday,NaN,USE,1,3,3,1,504,51.59,347,361.05786,25.370235,24.620323,1500,538910,59.87,200.15,2727,235.7,147.02,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,17.0,19.0,1,Sunday,NaN,USE,1,1,1,1,351,46.43,455,509.66364,39.666634,23.59806,1598,580102,92.07,179.65,3315,251.1,152.71,3,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Sunday,NaN,USE,0,1,2,1,237,47.8,408,427.69247,35.989624,20.883738,1523,510369,78.86,182.99,3073,234.4,124.71,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Sunday,NaN,NaN,1,2,2,0,300,44.91,388,380.79108,40.155785,20.285051,1457,499842,51.45,195.85,2824,269.17,105.1,3,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Wednesday,NaN,NaN,0,1,0,0,181,54.19,299,330.28882,19.51264,24.428732,1378,435062,46.68,196.69,3060,214.8,117.95,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Wednesday,NaN,USE,3,0,4,0,427,60.56,380,482.05362,18.205454,33.987938,1628,269572,41.41,76.55,2976,102.93,80.7,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Saturday,NaN,NaN,1,6,2,1,688,49.16,327,339.4579,23.351181,18.754562,1367,441956,34.19,211.64,2870,264.15,80.29,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,17.0,19.0,0,Tuesday,NaN,NaN,1,1,2,1,327,48.12,220,255.87863,28.906668,19.275587,1296,451005,24.35,262.95,2756,272.68,109.68,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Tuesday,NaN,USE,2,0,4,0,402,55.23,301,344.15958,22.781593,30.699781,1387,450997,25.9,205.15,2936,213.67,131.4,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,0,Tuesday,NaN,USE,0,2,0,0,262,53.93,312,337.2609,22.291138,28.013262,1393,458063,31.49,216.33,2732,271.17,87.82,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,0,Tuesday,NaN,NaN,0,0,1,0,134,47.91,303,335.31467,37.397167,20.61418,1374,441593,44.75,207.25,2528,217.25,125.83,0,3,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Monday,NaN,NaN,0,0,0,0,126,49.36,366,366.43866,32.280537,23.09112,1446,459828,58.78,183.23,2932,236.91,103.53,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,18.0,20.0,0,Monday,NaN,NaN,0,0,0,1,164,56.19,395,419.782,21.441135,34.084946,1467,492761,58.84,185.57,2819,227.2,134.6,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,20.0,20.0,0,Sunday,NaN,NaN,0,0,0,0,2,42.92,314,373.97482,30.411964,27.945421,1395,48340,1.8,26.96,2745,37.64,4.82,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,19.0,19.0,20.0,0,Sunday,NaN,NaN,1,1,3,0,266,48.46,364,358.74094,21.644974,20.786776,1445,474299,43.65,205.82,2944,254.76,98.13,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,20.0,20.0,20.0,0,Saturday,NaN,NaN,0,1,2,0,122,53.42,357,359.23175,21.18636,32.74658,1455,441840,50.97,174.03,3062,193.79,122.92,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,20.0,20.0,20.0,0,Saturday,NaN,NaN,0,1,2,0,122,53.42,356,358.96613,21.191551,32.743977,1450,441842,50.98,174.13,3056,193.9,123.03,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Thursday,NaN,NaN,1,2,0,0,304,38.68,344,328.55527,43.2813,18.70978,1407,440080,43.16,188.62,2534,222.24,104.54,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,20.0,20.0,20.0,1,Thursday,NaN,NaN,1,2,0,0,304,38.68,345,328.79297,43.32483,18.683455,1406,440086,43.08,188.23,2538,222.04,104.59,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,20.0,18.0,20.0,0,Thursday,NaN,NaN,1,0,2,1,278,43.51,395,419.36856,45.142105,18.289474,1515,538494,69.36,204.98,2941,272.52,118.06,3,4,110,110,-3,280,0.45,10.0,1.7,0
3,20.0,20.0,20.0,0,Wednesday,NaN,NaN,0,1,4,0,336,47.13,301,303.5199,40.93106,18.213306,1335,867325,68.08,423.43,2634,500.33,172.61,0,6,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,20.0,20.0,0,Wednesday,NaN,USE,0,0,0,0,106,45.59,346,349.80096,35.946312,19.2492,1449,525364,57.71,209.27,2862,249.56,136.19,0,2,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,20.0,20.0,0,Tuesday,NaN,NaN,0,1,0,0,104,51.69,393,417.03192,21.817093,21.116438,1433,292700,26.58,120.12,2424,160.49,58.74,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,20.0,20.0,20.0,1,Tuesday,NaN,NaN,4,1,7,1,725,57.98,349,385.25137,23.26263,29.068045,1540,445967,58.28,161.04,2667,194.11,128.86,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,20.0,20.0,0,Sunday,NaN,NaN,1,0,1,0,152,40.02,344,338.43896,48.20932,11.510396,1402,443971,44.23,191.9,2817,213.11,119.38,0,2,110,110,-3,280,0.45,10.0,1.7,0
3,20.0,20.0,20.0,0,Sunday,NaN,USE,1,1,4,0,266,42.45,362,345.1584,33.980835,20.322695,1418,467834,46.78,211.32,2798,253.7,108.48,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,20.0,20.0,0,Sunday,NaN,NaN,1,1,1,0,309,43.51,363,366.6328,37.747913,14.694082,1455,491785,48.25,201.1,2789,259.28,108.93,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,20.0,20.0,20.0,1,Sunday,NaN,NaN,1,1,6,1,332,44.14,345,346.48993,35.98592,21.241528,1485,430668,49.36,159.54,2837,167.78,145.37,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,20.0,20.0,20.0,1,Sunday,NaN,NaN,1,1,6,1,332,44.14,345,345.72604,36.009212,21.204145,1492,428795,49.62,156.61,2860,167.95,145.93,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,20.0,19.0,20.0,1,Thursday,NaN,NaN,1,3,3,0,404,45.56,309,342.82452,47.21006,10.290103,1427,434062,45.48,178.46,2595,218.77,98.9,0,2,110,110,-3,280,0.45,10.0,1.7,0
